Gen : 0
136 : (6, 14, 0.0, 501.9467, 1.0, 0.0274)
137 : (14, 7, 0.0554, 323.4557, 2.0, 0.0296)
138 : (11, 5, 0.0552, 489.6295, 2.2, 0.0094)
139 : (5, 12, 0.0761, 388.2381, 1.0, 0.0464)
140 : (7, 12, 0.0052, 244.2792, 1.5, 0.0347)
141 : (12, 9, 0.0, 138.3493, 2.0, 0.0154)
142 : (2, 18, 0.0, 72.3819, 2.0, 0.014)
143 : (18, 2, 0.02, 335.2583, 10.0, 0.0319)
144 : (10, 10, 0.014, 327.6799, 2.0, 0.0237)
145 : (10, 10, 0.0604, 365.253, 1.75, 0.0462)
146 : (7, 13, 0.0421, 370.7932, 1.6667, 0.0152)
147 : (13, 10, 0.0099, 248.5293, 2.1667, 0.0478)
148 : (8, 12, 0.0172, 261.2664, 1.5, 0.0142)
149 : (12, 11, 0.0717, 294.805, 1.7143, 0.0453)
150 : (6, 10, 0.0, 230.001, 1.6667, 0.0122)
151 : (10, 13, 0.0164, 171.449, 1.6667, 0.0366)
152 : (6, 3, 0.0, 217.4595, 3.0, 0.0193)
153 : (3, 8, 0.0098, 194.7463, 1.0, 0.0311)
154 : (4, 16, 0.0651, 335.6982, 1.0, 0.0169)
155 : (16, 7, 0.0093, 265.0196, 2.5, 0.0291)
156 : (5, 15, 0.0195, 291.748, 1.6667, 0.0138)
157 : (15, 12, 0.0, 162.8349, 1.8571, 0.0163)
158 : (9, 8, 0.0, 349.4323, 1.6, 0.0179)
159 : (8, 13, 0.0925, 197.8351, 1.3333, 0.031)
160 : (9, 11, 0.0366, 392.7948, 1.8, 0.0316)
161 : (11, 9, 0.0675, 246.2676, 2.5, 0.0299)
162 : (9, 11, 0.0, 425.443, 1.2857, 0.0132)
163 : (11, 16, 0.0411, 201.2983, 1.25, 0.0208)
164 : (10, 10, 0.0, 395.2851, 2.25, 0.0212)
165 : (10, 10, 0.0195, 352.2627, 2.5, 0.0249)
166 : (12, 9, 0.0563, 497.7829, 2.75, 0.0239)
167 : (8, 13, 0.0655, 526.4706, 1.6, 0.0155)
168 : (2, 3, 0.0, 485.3045, 1.0, 0.0161)
169 : (3, 2, 0.0, 218.4073, 3.0, 0.0032)
170 : (8, 12, 0.0163, 376.7247, 1.3333, 0.0408)
171 : (12, 8, 0.0166, 178.8332, 1.8333, 0.0186)
172 : (12, 9, 0.0113, 305.5489, 2.4, 0.0262)
173 : (8, 12, 0.0342, 272.1706, 1.75, 0.0291)
174 : (8, 12, 0.0163, 354.5882, 2.0, 0.0404)
175 : (12, 8, 0.0465, 272.0015, 2.0, 0.0298)
176 : (10, 10, 0.0, 365.6874, 1.6667, 0.0201)
177 : (10, 12, 0.0, 318.5023, 1.0, 0.0255)
178 : (5, 11, 0.0, 345.1061, 1.0, 0.016)
179 : (11, 6, 0.0167, 243.6581, 2.0, 0.0176)
180 : (2, 18, 0.0, 293.2263, 1.0, 0.0179)
181 : (18, 3, 0.012, 299.6619, 3.0, 0.0359)
182 : (1, 19, 0.2174, 593.0312, 1.0, 0.0061)
183 : (19, 1, 0.0332, 317.1555, 2.0, 0.0209)
184 : (14, 6, 0.0, 454.4291, 2.4, 0.0325)
185 : (6, 14, 0.0, 142.6376, 1.2, 0.0123)
186 : (15, 5, 0.0, 332.3364, 3.75, 0.0446)
187 : (5, 16, 0.0, 172.1513, 1.3333, 0.0255)
188 : (13, 7, 0.0, 425.7082, 2.0, 0.0325)
189 : (7, 15, 0.0, 163.8786, 1.1667, 0.0128)
190 : (13, 8, 0.0, 386.6159, 2.75, 0.0225)
191 : (7, 14, 0.0159, 228.3134, 1.75, 0.0264)
192 : (16, 4, 0.0, 404.4378, 5.0, 0.0495)
193 : (4, 18, 0.0, 138.413, 1.0, 0.02)
194 : (1, 19, 0.1203, 495.5643, 1.0, 0.0096)
195 : (19, 4, 0.0201, 410.7146, 2.0, 0.0274)
196 : (14, 6, 0.076, 508.6469, 3.25, 0.0353)
197 : (6, 14, 0.0326, 377.7911, 1.2, 0.0211)
198 : (6, 10, 0.0337, 268.732, 1.2, 0.0343)
199 : (10, 7, 0.0, 346.4942, 1.5, 0.0153)
200 : (0, 13, 0.0, 396.2438, 0.0, 0.028)
201 : (13, 5, 0.0, 237.3667, 4.3333, 0.0644)
202 : (0, 10, 0.0, 570.063, 0.0, 0.013)
203 : (10, 4, 0.0, 222.4043, 3.3333, 0.0468)
204 : (0, 4, 0.0, 0.0, 0.0, 0.0)
205 : (4, 5, 0.0, 132.8243, 1.3333, 0.0387)
206 : (0, 20, 0.0, 376.4779, 0.0, 0.035)
207 : (20, 9, 0.0101, 264.8234, 2.7143, 0.0663)
208 : (0, 10, 0.0, 137.4772, 0.0, 0.0283)
209 : (10, 5, 0.0, 156.7479, 1.8, 0.1089)
210 : (0, 13, 0.0, 0.0, 0.0, 0.0)
211 : (13, 5, 0.0, 181.0822, 1.6, 0.081)
212 : (0, 15, 0.0, 159.1739, 0.0, 0.0136)
213 : (15, 8, 0.0148, 226.4436, 2.5, 0.0633)
214 : (0, 8, 0.0, 481.2396, 0.0, 0.0078)
215 : (8, 2, 0.0234, 277.0568, 4.0, 0.0442)
216 : (0, 16, 0.0, 349.3702, 0.0, 0.0165)
217 : (16, 13, 0.0195, 251.7249, 1.7778, 0.0728)
218 : (0, 14, 0.0, 419.5625, 0.0, 0.0141)
219 : (14, 3, 0.0567, 274.7174, 2.0, 0.0483)
220 : (5, 5, 0.0225, 272.424, 1.5, 0.0184)
221 : (5, 21, 0.0, 141.2883, 1.25, 0.079)
222 : (11, 0, 0.0313, 476.672, 0.0, 0.0556)
223 : (0, 11, 0.1068, 238.6536, 0.0, 0.0049)
224 : (0, 0, 0.0, 0.0, 0.0, 0.0)
225 : (0, 0, 0.0, 525.4662, 0.0, 0.0027)
226 : (16, 1, 0.0491, 432.5516, 6.0, 0.06)
227 : (1, 17, 0.0, 93.716, 1.0, 0.0101)
228 : (11, 4, 0.0413, 393.6644, 2.5, 0.0516)
229 : (4, 11, 0.0, 69.8444, 2.0, 0.0113)
230 : (20, 0, 0.0196, 351.5005, 0.0, 0.0827)
231 : (0, 20, 0.0, 29.1177, 0.0, 0.0031)
232 : (20, 0, 0.0424, 393.3645, 0.0, 0.0775)
233 : (0, 20, 0.0, 284.6072, 0.0, 0.007)
234 : (14, 6, 0.0358, 381.6801, 2.8, 0.0518)
235 : (6, 14, 0.0, 237.504, 1.25, 0.0543)
236 : (16, 2, 0.0529, 498.0805, 2.0, 0.0389)
237 : (2, 17, 0.0, 164.7958, 1.0, 0.0215)
238 : (5, 3, 0.0266, 191.2889, 3.0, 0.0238)
239 : (3, 5, 0.0, 134.6025, 1.5, 0.0523)
240 : (6, 3, 0.035, 451.4501, 2.0, 0.0267)
241 : (3, 7, 0.0225, 216.8889, 1.0, 0.0722)
242 : (15, 1, 0.012, 387.0066, 15.0, 0.0195)
243 : (1, 16, 0.0, 159.6357, 0.0, 0.0158)
244 : (19, 1, 0.0557, 348.7058, 7.0, 0.0274)
245 : (1, 19, 0.0, 271.2894, 1.0, 0.0191)
246 : (10, 1, 0.0202, 350.1736, 5.0, 0.0283)
247 : (1, 11, 0.0, 132.7104, 1.0, 0.0124)
